Date,Agent Name,Split/Skill,ACD Calls,Avg ACD Time,Avg ACW Time,ACD Time,ACW Time,Agent Ring Time,Other Time,AUX Time,Avail Time,Staffed Time,Assists,Trans Out,Held Calls,Avg Hold Time,TOTAL_I_ACDHOLD
2014-10-09,eshanan,YSM Tier 3 Small Biz,7,249.7142792,0.428571433,1748,3,58,517,21989,20568,44883,0,0,1,49,49
2014-10-09,arifha,YSB Cancel Save,0,,,0,0,0,2559,29677,1691,33927,0,0,0,,0
2014-10-09,arifha,YSB Managed Accounts,0,,,0,0,0,2559,29677,1691,33927,0,0,0,,0
2014-10-09,arifha,YSB Outbound,0,,,0,0,0,2559,29677,1691,33927,0,0,0,,0
2014-10-09,arifha,YSB MerchantSolution,3,615,135.6666718,1845,407,9,298,29677,1691,33927,0,0,1,298,298
2014-10-09,arifha,375,0,,,0,0,0,2559,29677,1691,33927,0,0,0,,0
2014-10-09,sindhupk,YSB Cancel Save,0,,,0,0,0,3663,22164,7491,33318,0,0,0,,0
2014-10-09,sindhupk,YSB Managed Accounts,0,,,0,0,0,3663,22164,7491,33318,0,0,0,,0
2014-10-09,sindhupk,YSB Outbound,0,,,0,0,0,3663,22164,7491,33318,0,0,0,,0
2014-10-09,sindhupk,YSB MerchantSolution,3,479.6666565,108.3333359,1439,325,29,1870,22164,7491,33318,0,0,0,,0
2014-10-09,sindhupk,375,1,845,29,845,29,10,2779,22164,7491,33318,0,0,2,732,1434
2014-10-09,thahasee,YSB Cancel Save,0,,,0,0,0,10980,14485,7973,33438,0,0,0,,0
2014-10-09,thahasee,YSB Managed Accounts,1,128,289,128,289,7,10556,14485,7973,33438,0,0,0,,0
2014-10-09,thahasee,YSB Outbound,0,,,0,0,0,10980,14485,7973,33438,0,0,0,,0
2014-10-09,thahasee,YSB MerchantSolution,10,604.9000244,232.8000031,6049,2611,98,2222,14485,7973,33438,0,0,3,255.3333282,766
2014-10-09,thahasee,375,1,917,362,917,362,11,9690,14485,7973,33438,0,0,0,,0
