Calendar Date,Week End Date,YYYY Mm,Queue,Vendor Location Detail,Agent Name,CSR Completed In Service Level,CSR Completed Out Of Service Level,CSR Complete Total,CSR Escalation,CSR Redirect Total,EPH Count,EPH Time,EPH,MSG Age
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,11,0,11,0,0,11,"11,757",3,"1,958"
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,abduljab,1,1,2,0,0,,,,"2,477"
9/18/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ancilava,2,0,2,0,0,2,"3,144",2,"1,334"
9/18/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,3,0,3,0,1,3,"1,197",9,"1,114"
9/18/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,christur,1,0,1,0,0,1,"3,629",1,114
9/18/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,9,0,9,0,0,9,"6,753",5,"2,432"
9/18/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sanjanak,2,0,2,0,0,3,"1,285",6,308
9/18/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,shirink,1,0,1,0,1,1,119,30,7
9/18/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,4,0,4,0,0,4,"1,766",8,334
9/18/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sushimd,3,0,3,0,0,3,"8,270",1,236
9/18/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,jitender,4,0,4,0,0,5,"7,418",2,"1,849"
9/18/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,lohitv,2,0,2,0,0,3,"4,803",1,458
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,7,0,7,0,1,7,"6,883",4,353
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arifha,1,0,1,0,0,1,247,15,153
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,11,0,11,0,0,12,"7,516",5,"7,910"
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,4,0,4,0,0,4,"1,115",13,105
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,azmathm,18,0,18,0,1,16,"18,177",4,"12,889"
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bharath1,10,0,10,0,0,9,"8,657",4,"5,250"
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bhuvanes,1,0,1,0,0,1,257,14,60
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,christur,8,0,8,0,0,8,"2,564",11,"6,180"
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,haritas,2,0,2,0,0,2,"4,231",2,"1,394"
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,jaditya,1,0,1,0,0,1,"2,648",1,56
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,lohitv,4,0,4,0,0,4,161,89,98
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,maryjert,14,0,14,0,2,16,"10,355",5,"5,151"
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sanjanak,12,0,12,0,0,12,"7,599",6,"1,749"
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,7,0,7,1,1,6,"5,911",4,"1,947"
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sunilrd,9,0,9,0,0,9,"11,720",3,"5,394"
9/18/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sushimd,4,0,4,0,0,4,"4,121",3,999
9/18/2014,9/20/2014,2014-09,SMB-Feedback-Tech-ET,SMB - Agents,lohitv,1,0,1,0,0,1,532,7,259
9/18/2014,9/20/2014,2014-09,SMB-LocalBasic-Tech-FL,SMB - Agents,ashishk1,1,0,1,0,0,1,384,9,"1,164"
9/18/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,dainva,3,0,3,0,0,,,,14
9/18/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,19,2,21,0,0,,,,"18,148"
9/18/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,23,2,25,0,0,,,,"20,574"
9/18/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,2,1,3,0,0,,,,"3,488"
9/18/2014,9/20/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,dainva,6,0,6,0,0,,,,"6,804"
9/18/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,1,609,6,14
9/18/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,3,0,3,0,0,3,"10,596",1,"1,384"
9/18/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,2,"3,116",1,19
9/18/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sanjanak,1,0,1,0,0,1,709,5,32
9/18/2014,9/20/2014,2014-09,SMB-SalesSupport-Tech-FL,SMB - Agents,eshanan,0,1,1,0,0,1,"2,763",1,"13,310"
9/18/2014,9/20/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,5,0,5,0,0,5,"7,739",2,"2,434"
9/18/2014,9/20/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,sanjanak,1,0,1,0,0,1,"3,262",1,181
9/18/2014,9/20/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,2,198,36,"1,602"
9/18/2014,9/20/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,ashishk1,1,0,1,0,0,1,"1,313",3,"1,376"
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,5,0,5,0,0,7,"18,702",1,452
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,13,0,13,1,0,13,"8,962",5,"8,934"
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,5,0,5,0,1,5,"3,546",5,406
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,14,0,14,0,0,16,"14,997",3,"9,454"
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,9,0,9,0,0,11,"73,354",0,794
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,5,1,6,0,0,6,"2,673",8,"6,539"
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,10,0,10,0,0,9,"5,385",7,"4,641"
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,18,0,18,0,0,18,"18,918",3,"11,672"
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,3,"3,968",1,33
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,eshanan,1,0,1,0,0,1,"17,014",0,332
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,2,0,2,0,0,1,0,,717
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jaditya,1,0,1,0,0,1,"2,615",1,190
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,3,0,3,0,0,3,"2,489",4,143
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,1,0,1,0,0,1,"1,079",3,196
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sanjanak,11,0,11,0,0,11,"2,793",14,491
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,6,0,6,0,0,7,"11,360",2,682
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,1,0,,151
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,4,0,4,0,0,4,"9,537",2,290
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Agents,azmathm,1,0,1,1,0,,,,312
9/18/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,abduljab,1,1,2,0,0,,,,"4,788"
9/19/2014,9/20/2014,2014-09,SMB-BillingEscalations-Billing-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,26,138,52
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-ET,SMB - Escalation Team,abduljab,1,4,5,0,0,5,"5,245",3,"17,808"
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,1,0,1,0,0,1,"1,653",2,93
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,3,0,3,0,0,2,"1,427",8,"1,525"
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,2,477,8,3
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,13,0,13,0,0,14,"11,877",4,"5,589"
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,jitender,1,0,1,0,0,1,423,9,68
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sanjanak,2,0,2,0,0,2,258,28,304
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,shirink,1,0,1,0,0,1,47,77,66
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,3,0,3,0,0,3,164,66,872
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sushimd,1,0,1,0,0,1,899,4,33
9/19/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-phone-ET,SMB - Escalation Team,abduljab,0,1,1,0,0,,,,"9,595"
9/19/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,jitender,3,1,4,0,0,5,"9,191",2,"5,249"
9/19/2014,9/20/2014,2014-09,SMB-Domains-Tech-ET,SMB - Escalation Team,abduljab,1,3,4,0,0,4,"1,888",8,"18,291"
9/19/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,24,0,24,0,0,24,"12,538",7,"3,665"
9/19/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,5,0,5,0,0,5,"1,449",12,"2,417"
9/19/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,azmathm,14,0,14,0,0,14,"4,639",11,"8,912"
9/19/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bhuvanes,2,0,2,0,0,2,"2,541",3,"1,445"
9/19/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,christur,2,0,2,0,0,2,957,8,"1,761"
9/19/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,17,0,17,0,0,17,"11,466",5,"5,680"
9/19/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sindhupk,7,0,7,0,1,7,"2,773",9,"2,331"
9/19/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sunilrd,61,0,61,0,0,61,"3,888",56,"29,918"
9/19/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sushimd,4,0,4,0,1,5,"3,921",4,"1,094"
9/19/2014,9/20/2014,2014-09,SMB-EscalationTeam-Tech-ET,SMB - Agents,sunilrd,1,0,1,0,0,1,145,25,"1,042"
9/19/2014,9/20/2014,2014-09,SMB-EscalationTeam-Tech-ET,SMB - Escalation Team,abduljab,68,1,69,0,0,70,465,534,"44,021"
9/19/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,dainva,5,0,5,0,0,,,,436
9/19/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,28,0,28,0,0,,,,"20,213"
9/19/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,71,1,72,0,0,,,,"24,434"
9/19/2014,9/20/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,dainva,4,0,4,1,0,,,,"4,456"
9/19/2014,9/20/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,haritas,1,2,3,0,0,,,,"4,458"
9/19/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,5,0,5,0,0,5,878,21,134
9/19/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sindhupk,1,0,1,0,0,1,356,10,142
9/19/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sunilrd,1,0,1,1,0,1,650,6,249
9/19/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,dainva,1,0,1,1,0,,,,33
9/19/2014,9/20/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,shirink,1,0,1,0,0,1,382,9,373
9/19/2014,9/20/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,6,0,6,0,1,6,202,107,493
9/19/2014,9/20/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,93,39,259
9/19/2014,9/20/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,sushimd,2,0,2,0,0,2,"3,198",2,"1,546"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,15,0,15,0,0,15,"18,966",3,"1,249"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,15,0,15,0,0,15,"12,895",4,"11,633"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,10,0,10,0,0,10,"5,962",6,"6,060"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,6,0,6,0,0,6,"1,368",16,142
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,19,0,19,0,0,19,"16,490",4,"13,067"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,30,0,30,0,0,32,"28,558",4,"18,822"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,3,"1,616",4,"1,030"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jaditya,2,0,2,0,0,2,"12,077",1,449
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,5,0,5,0,0,5,"4,158",4,"1,085"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sanjanak,1,0,1,0,0,1,"1,618",2,131
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,6,0,6,0,0,8,"9,809",2,"1,851"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,8,0,8,0,0,8,"6,158",5,"2,921"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,63,0,63,0,0,67,"21,581",11,"20,312"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,9,0,9,1,0,9,"16,343",2,"3,809"
9/19/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Agents,sushimd,1,0,1,0,0,,,,5
9/20/2014,9/20/2014,2014-09,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,deenavb,1,0,1,0,1,,,,0
9/20/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,2,0,2,0,0,2,557,13,81
9/20/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,3,"1,124",6,641
9/20/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,jitender,1,0,1,0,0,1,553,7,571
9/20/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,maryjert,2,0,2,0,0,3,366,20,"1,278"
9/20/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,25,0,25,0,0,25,"13,162",7,"8,503"
9/20/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,christur,2,0,2,0,0,2,912,8,"1,514"
9/20/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,dainva,10,0,10,0,0,11,168,214,282
9/20/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,haritas,5,0,5,0,0,4,"4,981",4,"3,484"
9/20/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,17,0,17,0,1,19,"17,145",4,"13,487"
9/20/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sunilrd,3,0,3,0,0,5,"1,218",9,"2,248"
9/20/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sushimd,8,0,8,0,0,8,"13,159",2,"5,402"
9/20/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,dainva,6,0,6,0,0,,,,273
9/20/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,18,0,18,0,0,,,,"10,441"
9/20/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,5,0,5,0,0,5,56,321,69
9/20/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,deenavb,1,0,1,0,0,1,"1,341",3,291
9/20/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,"1,608",2,151
9/20/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,jitender,2,0,2,0,0,2,73,99,23
9/20/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,3,0,3,0,0,3,"4,735",2,"1,567"
9/20/2014,9/20/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,1,0,1,0,1,3,211,17,243
9/20/2014,9/20/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,76,0,76,0,0,76,396,691,"46,858"
9/20/2014,9/20/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,2,0,2,0,0,2,443,16,"1,204"
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-ET,SMB - Escalation Team,abduljab,1,2,3,0,0,3,"6,001",2,"7,844"
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,20,0,20,0,0,20,"24,031",3,"4,080"
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,1,0,1,0,0,1,708,5,957
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,7,0,7,0,0,7,"5,358",5,"4,641"
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,13,0,13,0,0,13,"7,789",6,"6,269"
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,dainva,26,0,26,0,0,26,"7,209",13,"2,379"
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,deenavb,13,0,13,0,0,13,"11,242",4,"8,198"
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,0,,811
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,5,0,5,0,0,5,"5,290",3,"3,325"
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,12,0,12,0,2,16,"7,541",6,"3,788"
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,1,0,1,0,0,1,372,10,760
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,5,0,5,0,1,5,"2,597",7,"4,287"
9/20/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,15,0,15,1,0,14,"13,267",4,"6,754"
9/21/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ashishk1,9,0,9,0,0,9,"3,928",8,"4,041"
9/21/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,deenavb,1,0,1,0,0,1,344,10,"1,283"
9/21/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,maryjert,4,0,4,0,0,4,"1,028",14,331
9/21/2014,9/27/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,lohitv,1,4,5,0,0,6,"2,830",6,"8,831"
9/21/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,15,0,15,0,0,15,"8,688",6,"10,680"
9/21/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,lohitv,16,0,16,0,0,17,"9,255",6,"12,955"
9/21/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,9,0,9,0,0,9,"3,098",10,842
9/21/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shafath,4,0,4,0,1,5,70,206,"1,461"
9/21/2014,9/27/2014,2014-09,SMB-Feedback-Tech-ET,SMB - Agents,lohitv,0,1,1,0,0,1,553,7,"2,364"
9/21/2014,9/27/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,17,6,23,0,0,,,,"21,200"
9/21/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,deenavb,1,0,1,0,0,1,627,6,468
9/21/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,lohitv,2,0,2,0,0,2,730,10,76
9/21/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,7,0,7,0,1,7,"14,790",2,"1,818"
9/21/2014,9/27/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,lohitv,2,2,4,0,0,4,427,34,"5,515"
9/21/2014,9/27/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,ashishk1,1,0,1,0,0,1,122,30,170
9/21/2014,9/27/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,lohitv,2,0,2,0,0,2,100,72,"2,172"
9/21/2014,9/27/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,ashishk1,1,0,1,0,0,1,133,27,82
9/21/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,14,0,14,0,1,15,"27,307",2,"3,486"
9/21/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,14,0,14,0,0,16,"10,509",5,"3,283"
9/21/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,12,0,12,0,0,12,"15,349",3,"4,922"
9/21/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,deenavb,19,0,19,0,1,18,"19,073",4,"14,560"
9/21/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,7,0,7,0,0,7,"4,469",6,322
9/21/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,5,0,5,0,0,5,"6,123",3,"1,895"
9/21/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,raghavsa,1,0,1,0,0,1,203,18,13
9/21/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,19,0,19,0,0,17,"10,123",7,"13,705"
9/22/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ashishk1,18,0,18,0,0,19,"11,669",6,"7,179"
9/22/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,9,1,10,1,0,10,"7,188",5,"8,060"
9/22/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bharath1,8,0,8,0,0,7,"7,253",4,"5,236"
9/22/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,7,0,7,0,0,7,"3,508",7,"4,284"
9/22/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,deenavb,2,0,2,0,0,3,866,8,"1,352"
9/22/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,280,13,492
9/22/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,lohitv,2,0,2,0,0,2,"2,284",3,64
9/22/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,maryjert,1,0,1,0,0,3,794,5,230
9/22/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arifha,2,0,2,0,0,2,"3,369",2,"1,273"
9/22/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,lohitv,7,0,7,0,0,7,"1,564",16,"2,044"
9/22/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,maryjert,9,0,9,0,3,9,"3,501",9,"2,679"
9/22/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,5,0,5,0,0,5,"11,686",2,"1,802"
9/22/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shafath,20,0,20,0,1,21,"23,246",3,"14,277"
9/22/2014,9/27/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,7,0,7,0,0,,,,"1,888"
9/22/2014,9/27/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,8,2,10,0,0,,,,"9,553"
9/22/2014,9/27/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,lohitv,1,1,2,0,0,,,,"4,118"
9/22/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,3,0,3,0,0,3,"14,857",1,"1,982"
